,CASH_C_EQUIV,NOTES_RECEIV,AR,PREPAYMENT,OTH_RECEIV,INVENTORIES,OTH_CA,T_CA,AVAIL_FOR_SALE_FA,LT_EQUITY_INVEST,INVEST_REAL_ESTATE,FIXED_ASSETS,CIP,INTAN_ASSETS,LT_AMOR_EXP,DEFER_TAX_ASSETS,OTH_NCA,T_NCA,T_ASSETS,ST_BORR,AP,ADVANCE_RECEIPTS,PAYROLL_PAYABLE,TAXES_PAYABLE,INT_PAYABLE,OTH_PAYABLE,NCL_WITHIN_1Y,T_CL,LT_BORR,LT_PAYABLE,DEFER_REVENUE,DEFER_TAX_LIAB,T_NCL,T_LIAB,PAID_IN_CAPITAL,CAPITAL_RESER,SURPLUS_RESER,RETAINED_EARNINGS,T_EQUITY_ATTR_P,MINORITY_INT,T_SH_EQUITY,T_LIAB_EQUITY,OTH_COMPRE_INCOME,C_PAID_OTH_FINAN_A,N_CF_FR_INVEST_A,C_FR_BORR,N_CF_OPERATE_A,C_FR_CAP_CONTR,C_PAID_INVEST,C_INF_FR_INVEST_A,C_PAID_G_S,C_PAID_FOR_OTH_OP_A,PROC_SELL_INVEST,C_FR_SALE_G_S,REFUND_OF_TAX,C_INF_FR_OPERATE_A,GAIN_INVEST,N_CHANGE_IN_CASH,FOREX_EFFECTS,C_PAID_FOR_TAXES,C_PAID_DIV_PROF_INT,C_FR_OTH_INVEST_A,C_OUTF_OPERATE_A,C_FR_OTH_OPERATE_A,C_OUTF_FR_INVEST_A,C_PAID_FOR_DEBTS,DISP_FIX_ASSETS_OTH,N_CF_FR_FINAN_A,N_CE_BEG_BAL,N_CE_END_BAL,DIV_PROF_SUBS_MINO_S,PUR_FIX_ASSETS_OTH,C_INF_FR_FINAN_A,C_PAID_TO_FOR_EMPL,C_OUTF_FR_FINAN_A,ADMIN_EXP,DILUTED_EPS,A_J_INVEST_INCOME,REVENUE,T_REVENUE,T_PROFIT,BASIC_EPS,OPERATE_PROFIT,ASSETS_IMPAIR_LOSS,COMPR_INC_ATTR_P,OTH_COMPR_INCOME,T_COMPR_INCOME,N_INCOME_ATTR_P,INVEST_INCOME,FINAN_EXP,SELL_EXP,COGS,N_INCOME,BIZ_TAX_SURCHG,NOPERATE_EXP,GOING_CONCERN_NI,COMPR_INC_ATTR_M_S,INCOME_TAX,NOPERATE_INCOME,MINORITY_GAIN,T_COGS,FLAG,AP_TC,OR_TC,IN_TC,NI_NI
223,528718812.3,2352032.02,25389426.62,2255179.62,88041375.53,46856312.7,421864428.5,1115477567.0,216872463.0,488353606.7,391635422.6793563,853092398.6,282648279.0,200555057.9,12235090.42,13444276.46,4893604.41,2104789956.0,3220267523.0,138604440.8,160132521.9,1491564.26,12856889.54,20705443.56,14600100.0,106300496.6,1783420595.2342982,454691456.7,4997408116.485268,2651549632.0656285,7982004.01,13830642.35,736571289.1,1191262746.0,1191574157.0,156329010.0,78572785.62,443535987.0,1885087062.0,143917715.6,2029004777.0,3220267523.0,15039349.13,528846302.9779888,-872630661.7,388735858.5,354035196.3,1090000.0,766543741.5,75122597.11,453913201.7,88858629.99,65541610.59,665708370.7,33900092.76,1025485479.0,5738985.34,-404923173.1,-368947.29,67747945.6,88419391.76,1338515176.6297114,671450282.7,325877015.5,947753258.8,537015227.1,3842001.18,114041239.6,932972630.3,528049457.2,1595015.07,181209517.3,739475858.5,60930505.43,625434618.9,90957669.91,0.02,229599332.40999988,638753811.3,638753811.3,40228889.54,0.02,52992986.89,14636624.61,39601034.07,15039349.13,44119930.88,24561684.94,44308524.98,33442585.21,6615649.88,478631901.7,29080581.75,7296180.8,31488759.33,1191979674.9483337,4518896.81,11148307.79,18724661.98,4518896.81,631580612.1,0.0,0.14355512529997835,0.07892706956607044,0.042005607361532894,0.6438888376089656
224,121346810.0,174379231.89618114,11521709.98,5041766.6,3877507.78,1755743.5,46000000.0,189543537.9,584090143.5496786,2512276212.4677515,14799238.54,63564975.88,446455.39,24412836.4,40640.93359999997,449126.05,3741249.34,107634504.1,297178042.0,1905566977.2046053,17978297.8,2051379.45,1678017.27,2149293.79,27404.682799999988,21980074.43,1783420595.2342982,45837062.74,4997408116.485268,36386209.01,657943.93,286802307.48810524,38747051.01,84584113.75,100000000.0,16572392.5,15555445.98,72287933.47,210740649.4,1853278.85,212593928.2,297178042.0,-113128594.86461018,528846302.9779888,-7685276.49,13007390.137600005,55887365.78,684208319.446797,1183468736.9386246,575623.81,121430539.5,54278099.58,1155219897.1068132,336573345.4,185601.65,354645550.0,55176.778599999954,23028306.77,-20937.29,23098566.93,25152845.23,1338515176.6297114,298758184.2,17886602.92,8260900.3,4182548.065799999,575623.81,-25152845.23,98318503.22,121346810.0,152845.23,8260900.3,1792648.7472999997,99950978.13,25152845.23,61558091.93,0.43,229599332.40999988,327846553.3,327846553.3,50995288.96,0.43,48195544.99,-570834.56,43015505.66,42120697.60734219,42610680.35,43015505.66,54657.93169999999,-4708879.82,116517.1253,221407176.6,42610680.35,1965454.18,120996.5,1191979674.9483337,-404825.31,8384608.61,2920740.47,-404825.31,279651008.3,0.0,0.09485049186686095,0.020457082435834387,0.009263009013403036,0.06854479783024633
225,305102722.8,1410540.0,54130443.18,6032373.95,9254291.24,2094786.66,12986575.34,391011733.2,170000000.0,25000000.0,391635422.6793563,622168426.2,15077757.94,7586916402.0,24844549.43,68386517.12,265692129.81343752,8512393653.0,8903405386.0,200000000.0,322666442.4,3531781.86,20857722.11,14200272.61,41538086.16,183854939.9,58100000.0,844749245.0,2568039531.0,2651549632.0656285,211184115.8,286802307.48810524,3969887326.0,4814636571.0,1453377893.0,358625648.3,742337786.1,1512873808.0,4067215136.0,21553679.3,4088768815.0,8903405386.0,-113128594.86461018,528846302.9779888,-341544060.5,450000000.0,689281608.2,684208319.446797,20000000.0,107302.73120000002,137790544.1,32037729.53,1155219897.1068132,1221103260.0,83025314.6461134,1231870248.0,71720.67529999996,-179007059.5,3023897.838417908,235162115.8,323052607.2,1338515176.6297114,542588639.4,10766988.08,341544060.5,1298120000.0,1879.8943,-526744607.2,479109782.3,300102722.8,98335424.76544777,321544060.5,1094428000.0,137598250.0,1621172607.0,59670478.35,0.3,229599332.40999988,1230650516.0,1230650516.0,444630769.7,0.3,438211940.1,-1300871.8,429651790.0,42120697.60734219,426213420.7,429651790.0,-2453882.29,240937501.3,2152047.31,446074628.8,426213420.7,42450909.35,96971.11,1191979674.9483337,-3438369.27,18417348.97,6515800.68,-3438369.27,789984693.3,0.0,0.8252091050039109,0.023667553820607447,0.005357349875044619,0.015287647839194379
226,2483302300.0,83761000.0,178236600.0,5347600.0,19316900.0,197221000.0,198769200.0,3165978800.0,710376000.0,1505195200.0,6286200.0,11007187800.0,9655820500.0,934630200.0,3587000.0,175566600.0,5662400.0,24004311800.0,27170290600.0,1450000000.0,100933700.0,387831800.0,117489700.0,64248000.0,17522400.0,1438689300.0,679102300.0,4255819600.0,9455851600.0,2651549632.0656285,352227800.0,286802307.48810524,9873572300.0,14129392000.0,5029412000.0,4506903100.0,1015722900.0,1251321600.0,11816032600.0,1224866000.0,13040898600.0,27170290600.0,1788400.0,1300000.0,-2042456400.0,3339080200.0,2321238300.0,46720000.0,1097160000.0,491834900.0,1111538900.0,469015300.0,213020800.0,7172413200.0,83025314.6461134,7273338200.0,206656800.0,-1525782600.0,9142300.0,944174200.0,2433974100.0,68073000.0,4952099900.0,100925000.0,2534291300.0,2764232900.0,4084300.0,-1813706800.0,2902239600.0,1376457000.0,320000.0,1437131300.0,3385800200.0,2427371500.0,5199507000.0,1072525500.0,0.27,171912500.0,6889894300.0,6889894300.0,1713417800.0,0.27,1660354400.0,-15583700.0,1346278800.0,1788400.0,1348150600.0,1344490400.0,238593500.0,296972800.0,24200.0,4078925500.0,1346362100.0,35269100.0,15423900.0,1191979674.9483337,1871700.0,367055700.0,68487300.0,1871700.0,5468133400.0,0.0,0.03188072516467893,0.006101399036531767,0.062293847324561995,0.050868410511555544
227,204976826.4,145991925.2,95897475.9,84674.57219999997,2019615.59,11277677.6,21980395.45,520286567.3,584090143.5496786,621972668.8,391635422.6793563,3787490008.0,1717449032.0,23489826.8,24179164.29,10694863.16,87500.0,6185363063.0,6705649631.0,415000000.0,306064889.9,11575455.8,11173876.02,13151031.28,29199800.01,50296903.55,125935325.4,1339735807.0,504963981.6,235401071.1,172226847.297541,286802307.48810524,2070960272.0,3410696079.0,1015215101.0,1614766899.0,136251329.7,450166760.2,3216400090.0,78553460.96,3294953551.0,6705649631.0,-113128594.86461018,114605090.5,-288960635.6,2163003982.0,46417589.73,684208319.446797,1183468736.9386246,31789346.91,359594094.8,28204159.15,1155219897.1068132,1171690554.0,7615473.5,1190871414.0,24139505.05,-104544244.1,3023897.838417908,235765230.7,143051089.3,1338515176.6297114,1144453825.0,11565386.92,320749982.5,3813250000.0,7649841.86,137998801.8,309521070.4,204976826.4,98335424.76544777,320749982.5,4208904982.0,520890339.9,4070906180.0,230549792.6,0.05,44091778.93,1242854202.0,1242854202.0,57354223.75,0.05,38355946.8,-1030308.33,53355687.03,42120697.60734219,51166937.86,53355687.03,44091778.93,72676203.95,104376.61919999999,941885666.8,51166937.86,4508679.17,1076095.16,1191979674.9483337,-2188749.17,6187285.89,20074372.11,-2188749.17,1248590034.0,0.0,0.5882621407819689,0.003881736944470217,0.02167589614801112,0.39233092597658137
228,228942966.4,112766698.5,89997748.98,42062118.52,6305589.31,22606965.57,643844.77,503325932.1,584090143.5496786,27432238.02,391635422.6793563,81999727.85,217405.64900000018,3855152.55,22440331.97,1377141.34,265692129.81343752,137104591.7,640430523.8,60000000.0,66737338.93,58605670.09,3364511.33,11387791.48,25919.27219999999,11273172.9,1783420595.2342982,219368484.7,4997408116.485268,2651549632.0656285,172226847.297541,286802307.48810524,519141.64129999967,219368484.7,99000000.0,82710821.75,5015974.39,163135221.6,349148103.7,71913935.41,421062039.1,640430523.8,-740417.5,528846302.9779888,-4943917.33,60000000.0,108372735.6,50000.0,1183468736.9386246,11576009.83,1421123859.0,513861305.1,1155219897.1068132,1643862284.0,83025314.6461134,2124143974.0,2900000.0,48561272.09,1508170.83,51280568.74,46425716.98,1338515176.6297114,2015771239.0,480281690.3,16519927.16,70000000.0,8676009.83,-56375716.98,152939476.0,201500748.1,2090000.0,16519927.16,60050000.0,29505505.45,116425717.0,37225271.44,0.76,4316114.48,1588725432.0,1588725432.0,112328810.7,0.76,103715660.6,939928.16,74943543.13,-739807.85,86041273.57,75683350.98,4316114.48,7150660.81,24773481.14,1416515837.0,86781081.42,2720707.39,615565.08,1191979674.9483337,11097730.44,25547729.26,9228715.18,11097730.44,1489325886.0,0.0,0.13259268929688434,0.012527845095704735,0.044915161584618064,0.10634478193853325
229,7793044000.0,224000.0,3661354000.0,1069263000.0,1882945000.0,1730742000.0,2806973000.0,19527614000.0,1108631000.0,12451024000.0,353511000.0,149000000000.0,20747815000.0,4169341000.0,683325000.0,3684379000.0,265692129.81343752,194000000000.0,214000000000.0,3055641000.0,11747465000.0,148505000.0,1933927000.0,1304379000.0,679394000.0,10574693000.0,12399620000.0,50213346000.0,30794484000.0,40925660000.0,3489698000.0,2867738000.0,96895051000.0,147000000000.0,13084751000.0,16509531000.0,6633105000.0,29245119000.0,59820396000.0,6774742000.0,66595138000.0,214000000000.0,-5707061000.0,528846302.9779888,-6788085000.0,15740698000.0,31752707000.0,684208319.446797,422652000.0,1469350000.0,58853070000.0,7492197000.0,1155219897.1068132,115000000000.0,176739000.0,121000000000.0,781082000.0,-1501589000.0,95634000.0,4756844000.0,3976616000.0,179445000.0,88920701000.0,5606863000.0,8257435000.0,36125785000.0,360895000.0,-26561845000.0,8639687000.0,7138098000.0,112022000.0,7625078000.0,19337698000.0,17818590000.0,45899543000.0,4023522000.0,0.55,1620197000.0,109000000000.0,109000000000.0,9043245000.0,0.55,8339797000.0,181885000.0,6125901000.0,-598354000.0,6621794000.0,6774008000.0,1675988000.0,7948531000.0,6147913000.0,83694898000.0,7220148000.0,274190000.0,456308000.0,1191979674.9483337,495893000.0,1823097000.0,1159756000.0,446140000.0,102000000000.0,0.0,0.6015822004675021,0.09642473473717783,0.08863049013566122,0.16062773228471217
230,487309674.8,174379231.89618114,2060394.1998000008,97770.05309999995,5610830.5,352006.8,59576.7129,493272512.1,584090143.5496786,2512276212.4677515,2593287.83,5769360828.0,13084592.59,15045252.47,10594419.0,14060194.5,6000000.0,5830738574.0,6324011086.0,1905566977.2046053,9334304.82,102243.16990000005,13290287.4,69796111.24,23210006.04,516875578.5,122500000.0,755006288.0,1880263394.0,2651549632.0656285,172226847.297541,286802307.48810524,2711315484.0,3466321772.0,1213200000.0,317182910.0,138671631.1,836276697.7,2505331239.0,352358075.1,2857689314.0,6324011086.0,-113128594.86461018,528846302.9779888,-1039226289.0,1195545326.0,304911665.7,684208319.446797,1183468736.9386246,29072578.93,58214074.64,25638721.1,1155219897.1068132,561985251.9,83025314.6461134,587512564.4,78725.44939999998,267318854.8,3023897.838417908,95224520.76,193911848.5,26022714.4,282600898.7,25527312.48,1068298868.0,6010396.415999997,3049864.53,1001633478.0,219990819.9,487309674.8,98335424.76544777,992594840.4,1195545326.0,103523582.2,193911848.5,95080310.91,0.11,229599332.40999988,561507251.9,561507251.9,191142138.9,0.11,194067320.5,255814.02,139222006.3,42120697.60734219,150066147.4,139222006.3,23465.639699999996,42404995.15,106586.38069999998,210279434.0,150066147.4,19419377.32,7175551.76,1191979674.9483337,10844141.06,41075991.53,4250370.17,10844141.06,367439931.4,0.0,0.01892322112225803,0.011374707412973641,0.0007136152762727602,0.028323311044100276
231,952228076.6,170152883.2,173717732.8,57460224.14,19207424.99,207376362.3,33492389.2,1613635093.0,1230800.98,27248814.02,34807140.01,3706974410.0,816309464.7,1008466165.0,52343362.64,37718158.14,44235595.82,5729333912.0,7342969005.0,25000000.0,212376635.6,84061170.31,3981692.39,10592891.48,29301235.18,633439969.5,422022800.9,1423642395.0,1038660000.0,70000000.0,76163877.0,286802307.48810524,1707369676.0,3131012071.0,461972381.0,2338953649.0,81219188.57,335970972.2,3202436733.0,1009520201.0,4211956934.0,7342969005.0,-18653858.14,271683151.3,-144558325.8,1021580000.0,334320566.0,684208319.446797,1183468736.9386246,77775922.57,1453458871.0,63910332.45,53114494.48,2087863754.0,253442.0,2178143877.0,1918186.23,89595136.94,3023897.838417908,71521585.26,167603952.0,20000000.0,1843823311.0,90026681.16,222334248.4,682460000.0,2743241.86,-100167103.3,859590277.9,949185414.9,29956380.78,222334248.4,1021580000.0,254932522.7,1121747103.0,170434932.5,0.11,442493.82,2066058756.0,2066058756.0,140833842.6,0.11,118608393.6,9187670.33,67946680.27,-10152800.73,115256367.0,77798012.87,2830662.54,92774761.22,548745.13,1672457899.0,125409167.7,4877016.78,22279044.89,1191979674.9483337,47309686.73,15424674.86,44504493.87,47611154.86,1950281025.0,0.0,0.13161379330512613,0.011903202324566696,0.12851502994673655,0.3548743260657171
232,277575887.0,1897430.35,43861053.51,925064.08,46613737.48,1498143.1,73908047.53,467589453.6,106706230.6,2512276212.4677515,2642931.07,691272082.0,126557116.2,79324726.09,9945149.38,2013562.64,693981.2,1047987765.0,1515577219.0,184606475.2,43501044.76,201095.52,6054508.27,3261973.71,1100961.62,16621814.68,92826563.53,348582437.3,27516812.72,2651549632.0656285,4995008.99,597067.14,33108888.85,381691326.1,270000000.0,554841382.0,33289171.4,262718853.4,1112859474.0,21026418.64,1133885893.0,1515577219.0,-8091610.6,131761458.6,-220335427.7,2837566511.0,27984114.31,233708000.0,467532837.1,376394811.1,27759856.54,131653361.6,347678450.4,162117007.0,83025314.6461134,237800357.3,4842816.98,-50817823.07,1943756.88,13499535.48,18705909.35,23800000.0,209816243.0,75683350.3,596730238.8,2781217410.0,73543.69,139589733.5,146993623.4,96175800.36,98335424.76544777,128766266.2,3071274511.0,36903489.34,2931684778.0,21078634.49,0.1264,229599332.40999988,152964372.9,152964372.9,40691941.79,0.1264,33740330.85,16169.14,20665480.33,-11870809.42,20155177.54,32536289.75,11101443.65,8760226.91,141073.5408,99976479.33,32025986.96,493975.83,232431.83,1191979674.9483337,-510302.79,8665954.83,7184042.77,-510302.79,130325485.7,0.0,0.09303256184476098,0.09968945433032751,0.0032039711085562433,0.22431916864803467
233,1903894867.0,200000.0,268136641.0,108501653.8,564613529.3,174252484.8,1515787550.0,4834795265.0,97523100.8,195508088.9,71943750.1,2807796912.0,52253078.08,10204624506.0,91300024.5,6711290.26,2299607.94,13862220156.0,18697015421.0,310000000.0,179605319.5,14848517.28,41147669.44,126471404.0,41809334.05,720389748.7,1087000000.0,5674463770.0,5952800000.0,2651549632.0656285,100000.0,3008059.51,5958658681.0,11633122450.0,1011885556.0,971308773.3,760785357.5,4114132010.0,6965797865.0,98095104.99,7063892970.0,18697015421.0,97224290.43,93520694.37,-1022558986.0,1341130000.0,1434520365.0,13370000.0,1314093656.0,916174388.2,5004590989.0,261563336.6,703805639.7,7130782463.0,342777.93,7320798435.0,69584037.94,836038492.3,662502.15,227514417.5,511294010.8,91540000.0,5886278070.0,189673194.6,1938733374.0,2461700000.0,50855827.72,423414610.8,1067856374.0,1903894867.0,98335424.76544777,510365490.2,3489929316.0,335699362.5,3066514705.0,246310290.6,0.56,2517562.43,6516140808.0,6516140808.0,768117792.7,0.56,645220627.6,19688350.27,522998238.8,-43844214.6,535791012.1,566854624.5,144546204.6,481998968.9,30074533.02,5157236838.0,579635226.7,91313103.71,5068048.67,1191979674.9483337,12792773.24,188482566.0,127965213.8,12780602.2,6026622084.0,0.0,0.0371484850248359,0.11678126959942738,0.03604133686103459,0.2207685245918129
234,3787956481.0,174379231.89618114,1064376591.0,162819936.6,60619504.61,325890104.5,34981493.01,5445940172.0,22940270.66,1056488617.0,391635422.6793563,21289333096.0,2933945250.0,452071874.5,61417.99479999994,61435.14000000002,265692129.81343752,25794179602.0,31240119774.0,1905566977.2046053,380695634.5,34468748.42,89191839.7,7713732.08,7261546.71,18075647.55,2106863671.0,2644270820.0,10287558190.0,2651549632.0656285,172226847.297541,49070170.44,10336628360.0,12980899181.0,5299458112.0,7344664403.0,268880870.7,1995523761.0,13697609561.0,4561611033.0,18259220593.0,31240119774.0,-1210917586.0,11832905.01,-506484685.2,4574196390.0,2292155881.0,1999999999.0,38175319.69,6287611657.0,2381066979.0,2885085295.0,9722431.55,5688422560.0,83025314.6461134,8091460785.0,92560684.27,948583036.8,31524562.43,42048844.3,343289491.3,5223668460.0,5799304904.0,2403038225.0,6794096342.0,7087686715.0,961660081.0,-868612721.4,1697000444.0,2645583481.0,14410698.12,6755921022.0,6574196389.0,491103786.0,7442809111.0,168864106.5,0.23,99934483.65,6157025503.0,6157025503.0,2081709392.0,0.23,1360252487.0,826059906.1,1678614982.0,764631390.7,2827268499.0,1153680092.0,161542637.7,164337194.2,252641.40259999994,3799054448.0,2062637108.0,315778.0774999997,141154942.3,1191979674.9483337,1148653517.0,19072283.53,862611847.3,908957016.2,4958315654.0,0.0,0.06990448342736587,0.011131136717526172,0.05984092630608502,0.41820824611092955
235,1286790596.0,174379231.89618114,223517639.3,93834355.41,1066856304.0,44316133.39,54128944.44,2781405593.0,584090143.5496786,2512276212.4677515,391635422.6793563,5392347755.0,4369194914.0,21414518.54,534178905.4,7092906.48,289451398.7,10623165638.0,13404571231.0,3185838108.0,506345061.0,638420833.3,132355826.5,302595954.0,21824748.87,201071347.3,1223092137.0,6276193417.0,2981280893.0,679144125.8,4743731.88,286802307.48810524,3665168750.0,9941362167.0,1136000000.0,566490579.8,250553492.0,1412195127.0,3365101313.0,98107751.54,3463209064.0,13404571231.0,-137886.32,219979013.0,-4677143654.0,5762712018.0,1975629345.0,760023256.6,42500000.0,25408685.2,4889641648.0,800781135.2,1155219897.1068132,10010229616.0,58973110.26,10377831858.0,84817.67249999996,546410774.7,2479585.45,1351915554.0,610891321.6,1338515176.6297114,8402202513.0,308629131.8,4702552339.0,2709667899.0,21775212.6,3245445498.0,386597186.6,933007961.3,98335424.76544777,4660052339.0,6785983732.0,1359864175.0,3540538234.0,269485200.0,0.97,17743338.18,8158238056.0,8158238056.0,1401457461.0,0.97,1151017829.0,-4895042.3,1047149684.0,-137885.33,1027926797.0,1047287569.0,17743338.18,267715479.8,436258900.6,6038775188.0,1028064682.0,17623839.96,2877190.36,1191979674.9483337,-19222886.92,373392779.3,253316823.0,-19222886.92,7024963566.0,0.0,0.18204646682034625,0.383567325342615,0.015932999308526236,0.24640163934743553
236,1237185393.0,174379231.89618114,38471644.37,77536000.0,9656314.03,223561.00400000013,160000000.0,2230867274.0,184174500.0,1200299639.0,391635422.6793563,2082442815.0,206953.51000000004,370215494.0,37304.97999999996,3742045.22,180000000.0,6091459420.0,8322326694.0,100000000.0,129750.0,3931202.5,64559142.42,48193631.08,16498159.87,186962041.7,372977348.0,2630509483.0,1022000000.0,2651549632.0656285,18036600.0,286802307.48810524,1108550063.0,3739059546.0,1039516992.0,1140053078.0,539873115.0,1852048561.0,4583267148.0,-12845254.109599993,4583267148.0,8322326694.0,11775402.15,13707474.87,-7291030.14,3418000000.0,-1195350250.0,684208319.446797,788684612.5,785909382.4,66361996.39,37218330.52,640000000.0,942152255.9,83025314.6461134,1140529727.0,145909382.4,366093652.8,132693.21,206625484.3,295190285.7,1338515176.6297114,2335879977.0,52006638.72,793200412.5,3130100000.0,2291.7505,1568602239.0,871091740.7,1237185393.0,4110219.26,4515800.0,5007600000.0,89598658.54,3438997761.0,59912372.27,0.7855,345999457.6,1096874768.0,1096874768.0,973691993.9,0.7855,969840375.1,9781178.42,826005433.1,9491256.74,826762646.0,816514176.3,425176545.8,46868897.02,167828.57170000003,393722347.5,817271389.2,41926143.91,106208.51,1191979674.9483337,757212.88,156420604.7,3957827.36,757212.88,552210939.1,0.0,5.816123689302011e-05,0.004328502256741608,0.00010021259740798015,0.004842733285786728
237,556682527.6,64223381.97,114411571.0,74405170.03,62535955.64,325495866.0,37065277.4,1235272750.0,300000.0,856944827.2,391635422.6793563,8676850131.0,307993851.9,298457755.0,5780173.66,40206636.48,581000000.0,10768885674.0,12004158424.0,1300470000.0,352121613.1,205502361.3,74347923.38,5247272.49,30230336.04,47719817.93,303060000.0,2646759986.0,1625600000.0,2651549632.0656285,716602221.0,286802307.48810524,3342202221.0,5988962207.0,2002291500.0,2663512626.0,343635666.8,859882221.2,5883339634.0,131856581.9,6015196216.0,12004158424.0,-113128594.86461018,1301500.58,-824431498.9,2663470000.0,545417259.6,684208319.446797,1183468736.9386246,289164913.9,1138841951.0,111276193.3,169115100.0,1896550720.0,83025314.6461134,2056924922.0,35024498.22,-231448224.9,-34102.68,84764685.68,289722986.8,81453000.0,1511507663.0,160374202.0,1113596413.0,2465524852.0,349826.0,47600116.97,463852939.9,232404714.9,1622774.61,1032596413.0,2804149456.0,176624832.7,2756549339.0,100219314.8,0.036481999999999994,32776602.73,1805549386.0,1805549386.0,166446360.0,0.06,132262442.8,1827599.31,129065845.8,42120697.60734219,129471977.0,129065845.8,34301163.4,223530330.7,8192159.14,1367438227.0,129471977.0,6380475.77,2212514.92,1191979674.9483337,406131.23,36974382.97,36396432.14,406131.23,1707588107.0,0.0,0.28505576043833236,0.050625220737687285,0.26350121137214433,0.28111436144981394
238,1034532214.0,21737340.49,80643619.55,456813009.9,111068319.9,2335265378.0,521517771.7,4563852653.0,8000000.0,66715044.02,391635422.6793563,2347748847.0,421269770.5,122761436.3,14569175.87,14547747.62,265692129.81343752,2995783990.0,7559636643.0,1905566977.2046053,362005770.1,174719013.8,2720673.04,24217756.89,29981166.66,97570928.63,748826048.1,1889118984.0,4997408116.485268,30120000.0,159832039.2,1257651.6,787226659.6,2676345643.0,1305521874.0,157795593.0,499619215.0,2898898922.0,4861835604.0,21455395.48,4883290999.0,7559636643.0,-113128594.86461018,208000.0,-639398043.8,13302156.321500003,422724156.7,684208319.446797,13940000.0,658309802.9,6016319993.0,199622451.0,1155219897.1068132,6821642608.0,83025314.6461134,7078421342.0,23237553.34,292616187.4,3023897.838417908,159966661.3,116601925.6,633000000.0,6655697185.0,256778733.3,1297707847.0,5479618.876199999,2072249.6,509290074.4,699071708.3,991687895.7,98335424.76544777,253733446.7,626100000.0,279788080.1,116809925.6,86787300.56,0.215,4974131.78,6316022528.0,6316022528.0,374140036.7,0.215,358057509.3,1595859.71,281121967.3,42120697.60734219,280458362.6,281121967.3,25936685.12,42357061.48,40577741.25,5792368018.0,280458362.6,20215722.14,7516130.17,1191979674.9483337,-663604.72,93681674.14,23598657.55,-663604.72,5983901703.0,0.0,0.0793202142190194,0.02433652625200124,0.511687286061906,0.0841431766599068
239,18693452000.0,174379231.89618114,710246000.0,485604000.0,619033000.0,35843000.0,2546602000.0,23550785000.0,5335650000.0,13097909000.0,9578169000.0,57876536000.0,11993844000.0,331953000.0,697448000.0,52005.71960000001,2590068000.0,102000000000.0,125000000000.0,10918192000.0,4219148000.0,1845435000.0,324141000.0,676079000.0,675046000.0,739772000.0,9032936000.0,29727817000.0,30242605000.0,9395106000.0,799551000.0,4411773000.0,57088968000.0,86816785000.0,12182182000.0,5773506000.0,1172569000.0,11141624000.0,33481556000.0,5082886000.0,38564442000.0,125000000000.0,711675000.0,5568375000.0,-7807944000.0,23671686000.0,12536467000.0,2800000000.0,1900000000.0,6207582000.0,20973022000.0,3876468000.0,3621429000.0,40831799000.0,83025314.6461134,43798299000.0,129523000.0,-1997797000.0,116905000.0,3738054000.0,4615033000.0,2392695000.0,31261832000.0,2966500000.0,14015526000.0,32062003000.0,63935000.0,-6843225000.0,17365628000.0,15367831000.0,98335424.76544777,8859208000.0,35402186000.0,2674288000.0,42245411000.0,840590000.0,0.246,840566000.0,35225439000.0,35225439000.0,3913819000.0,0.246,3034713000.0,1282000.0,3055331000.0,79669000.0,3336920000.0,3002694000.0,978153000.0,4644615000.0,1987205000.0,25756170000.0,3257251000.0,105201000.0,4834000.0,1191979674.9483337,281589000.0,656568000.0,883940000.0,254557000.0,33335063000.0,0.0,0.17915105589898594,0.026285026167917544,0.0015219450222147585,0.27137607755742493
240,100951288.9,49053711.11,63913356.89,40503960.05,5603247.72,12422426.52,5943118.57,278528397.9,584090143.5496786,3961948.14,391635422.6793563,389185300.5,27917179.41,112431896.1,5011016.93,5707356.22,25847174.18,572146672.8,850675070.7,70000000.0,54375938.16,46367160.02,12221878.0,7441709.96,91986.11,8645786.87,1783420595.2342982,204989727.4,4997408116.485268,2651549632.0656285,24656588.94,10100.89,24666689.83,229656417.3,120000000.0,281064193.5,13764252.43,166433857.5,584173120.9,36845532.46,621018653.4,850675070.7,-113128594.86461018,10064793.7,-160517660.9,183300000.0,149319210.5,229300000.0,4000000.0,763163146.5,1657151744.0,29799081.48,1155219897.1068132,1968353725.0,83025314.6461134,1987470120.0,384056.92,47567722.35,2244.55,48230188.24,10271278.11,757018900.0,1838150910.0,19116395.63,923680807.4,333500000.0,5760189.54,58763928.19,53383566.53,100951288.9,98335424.76544777,176160807.4,412600000.0,102969896.7,353836071.8,64961852.46,0.42,229599332.40999988,2022546962.0,2022546962.0,65605939.95,0.42,50749966.31,11699201.52,43686229.58,42120697.60734219,48401583.56,43686229.58,346005.06,9851492.12,9159869.87,1873169712.0,48401583.56,3300873.43,2134549.98,1191979674.9483337,4715353.98,17204356.39,16990523.62,4715353.98,1972143001.0,0.0,0.19522583180018357,0.02011733009002455,0.04460021532332233,0.3510323913046782
