,CASH_C_EQUIV,NOTES_RECEIV,AR,PREPAYMENT,OTH_RECEIV,INVENTORIES,OTH_CA,T_CA,AVAIL_FOR_SALE_FA,LT_EQUITY_INVEST,FIXED_ASSETS,CIP,INTAN_ASSETS,GOODWILL,LT_AMOR_EXP,DEFER_TAX_ASSETS,T_NCA,T_ASSETS,ST_BORR,AP,ADVANCE_RECEIPTS,PAYROLL_PAYABLE,TAXES_PAYABLE,OTH_PAYABLE,T_CL,DEFER_REVENUE,T_NCL,T_LIAB,PAID_IN_CAPITAL,CAPITAL_RESER,SURPLUS_RESER,RETAINED_EARNINGS,T_EQUITY_ATTR_P,MINORITY_INT,T_SH_EQUITY,T_LIAB_EQUITY,C_PAID_OTH_FINAN_A,N_CF_FR_INVEST_A,C_FR_BORR,N_CF_OPERATE_A,C_FR_CAP_CONTR,C_PAID_INVEST,C_INF_FR_INVEST_A,C_PAID_G_S,C_PAID_FOR_OTH_OP_A,PROC_SELL_INVEST,C_FR_SALE_G_S,REFUND_OF_TAX,C_INF_FR_OPERATE_A,GAIN_INVEST,N_CHANGE_IN_CASH,FOREX_EFFECTS,C_PAID_FOR_TAXES,C_PAID_DIV_PROF_INT,C_OUTF_OPERATE_A,C_FR_OTH_OPERATE_A,C_OUTF_FR_INVEST_A,C_PAID_FOR_DEBTS,DISP_FIX_ASSETS_OTH,N_CF_FR_FINAN_A,N_CE_BEG_BAL,N_CE_END_BAL,PUR_FIX_ASSETS_OTH,C_INF_FR_FINAN_A,C_PAID_TO_FOR_EMPL,C_OUTF_FR_FINAN_A,ADMIN_EXP,DILUTED_EPS,A_J_INVEST_INCOME,REVENUE,T_REVENUE,T_PROFIT,BASIC_EPS,OPERATE_PROFIT,ASSETS_IMPAIR_LOSS,COMPR_INC_ATTR_P,T_COMPR_INCOME,N_INCOME_ATTR_P,INVEST_INCOME,FINAN_EXP,SELL_EXP,COGS,N_INCOME,BIZ_TAX_SURCHG,NOPERATE_EXP,GOING_CONCERN_NI,COMPR_INC_ATTR_M_S,INCOME_TAX,NOPERATE_INCOME,MINORITY_GAIN,T_COGS,FLAG,AP_TC,OR_TC,IN_TC,NI_NI
662,301591098.7,7023755.0,269589829.6,6748585.05,23536886.59,89862939.4,7138.35,698360232.6,201570759.84849903,298323718.3813644,54756896.84,8527228.05,1368403.6,620614403.6196066,83323.0,11765549.19,78401400.68,776761633.3,24000000.0,170324888.2,74775771.88,13106577.29,10474097.75,7774280.89,312941454.0,38926257.39793594,235.44150000000002,312941454.0,88000000.0,209504445.9,20214352.14,146220093.0,463820179.3,833283086.7084156,463820179.3,776761633.3,10171405.6,-13039551.03,40000000.0,34317331.88,171059349.1,607704554.221848,240.77970000000005,461163041.0,107626548.5,641083156.3085488,637829855.3,190418.23,703398320.2,20448234.7079621,108953302.6,299929.88,32885241.7,14453002.56,669080988.3,65378046.64,13039551.03,112000000.0,115.08,87375591.84,182042994.5,290996297.1,13039551.03,224000000.0,67406157.1,136624408.2,49132897.04,0.24,8153076.398503065,639836169.7,639836169.7,42596967.45,0.24,40608726.12,12062485.03,37167269.05,37167269.05,36769363.99,265.11940000000027,4172780.31,55121154.99,468668801.0,36769363.99,10069325.27,45167.14,198691321.60569102,29159398.476572428,5827603.46,2033408.47,31194003.21673058,599227443.6,0.0,0.24389259331946672,0.03370307398858037,0.12867705691866166,0.055301703628950906
663,239160853.3,1090098.48,33344250.17,83674663.61,3492858.42,5209712.51,92944406.08,461483040.5,201570759.84849903,298323718.3813644,66823606.97,44726353.38,6560580.2,620614403.6196066,578084.74,1593974.72,120282600.0,581765640.5,671190917.4127014,38612967.64,246488910.8,5818325.25,29736605.73,497577.61,322011053.7,38926257.39793594,1515.7369000000006,322011053.7,50000000.0,498177.5711000005,18823173.09,160920955.9,229744129.0,30010457.85,259754586.8,581765640.5,93481045.352178,55211340.33,1432757292.4383233,101674157.1,30000000.0,80000000.0,209789641.6,24500379.14,177771764.4,97800000.0,438167268.9,32352788.62,474559431.8,5219854.9,186885497.5,-37213.70662471447,47137543.95,15441.449000000006,372885274.7,4039374.28,154578301.2,1392120227.6258054,3970.0,30000000.0,1737497.5,188622995.0,74578301.24,30000000.0,123475587.2,240531.44140000007,68348775.3,1.01,8153076.398503065,316922106.8,316922106.8,62945697.8,1.01,27443376.91,1840150.02,50396025.38,50406483.23,50396025.38,5219854.9,-3711918.81,213752665.4,11306246.81,50406483.23,3162666.08,21770.74,198691321.60569102,10457.85,12539214.57,35524091.63,10457.85,294698584.8,0.0,0.08367147706698877,0.007568768759553148,0.01128906601715085,0.7047524317042104
664,219246614.3,1065197.0,455803629.0,9884033.32,7502380.18,9997598.52,6055592.57,709569393.7,28179117.76,298323718.3813644,54869769.8,16059200.0,59690893.26,82754563.28,2485476.68,14250589.86,261777868.5,971347262.2,671190917.4127014,21764234.24,4657941.86,535453.6,92380964.6,12842586.54,132181180.8,38926257.39793594,1521000.0,133702180.8,270226124.0,257175084.2,36418369.22,275860659.1,837645081.3,833283086.7084156,837645081.3,971347262.2,93481045.352178,-68274059.53,1432757292.4383233,-2619422.27,416373936.774165,29257476.19,5350321.8,231134150.0,108371794.3,2000000.0,436535804.3,17444329.95,465359578.7,226667.0,-85362702.2,-1129220.4,39932299.99,13340000.0,467979000.9,11379444.38,73624381.33,1392120227.6258054,-777.92,-13340000.0,303892016.5,218529314.3,44366905.14,3007.5872,88540756.56,13340000.0,95389430.22,0.14,8153076.398503065,470015347.5,470015347.5,77690258.14,0.14,56741359.37,28854075.21,69590346.19,69590346.19,70719566.59,226667.0,-6004825.78,76014148.82,214467388.0,70719566.59,4780438.64,79793.1,198691321.60569102,29159398.476572428,6970691.55,21028691.87,31194003.21673058,413500655.1,0.0,0.030672453509461448,0.010573145130850926,0.014089669888195459,0.2973532345286394
665,345247620.8,50000.0,121662141.1,16035543.04,12264852.12,62051601.78,2797478.75,560109237.5,98981350.0,8073701.22,147136237.9,548248385.7814283,11782765.1,707679949.8,3261.2173000000016,10582857.06,1025270593.0,1585379830.0,671190917.4127014,60656510.19,60266068.34,21864112.49,15332047.77,28995040.71,213411597.1,46000000.0,268429250.8,481840847.9,298958771.0,644695158.3,21383182.47,191618291.6,1117709700.0,-14170717.93,1103538982.0,1585379830.0,5000000.0,-192204865.9,1432757292.4383233,75167993.08,214782419.3,79107280.1,20733723.33,134357847.9,91193679.9,641083156.3085488,382098421.5,14539053.52,435361362.0,20448234.7079621,85222351.46,-37213.70662471447,44864127.04,6273195.03,360193368.9,38723886.94,212938589.2,1250000.0,233723.33,202259224.3,260000857.4,345223208.9,12037934.07,214782419.3,89777714.1,12523195.03,137661472.7,0.17,-2117546.01,359912426.6,359912426.6,66769548.44,0.17,46398572.95,12849226.29,65371071.24,57079285.92,65371071.24,-40476.3,-8487502.05,43320060.59,125000064.8,57079285.92,3130055.06,826576.49,198691321.60569102,-8291785.32,9690262.52,21197551.98,-8291785.32,313473377.4,0.0,0.10829407217194842,0.02189725021273194,0.11078482129122179,0.37137030778047264
666,226261227.9,459214.8,316925904.0,13162606.53,6978372.17,147981995.2,607.3496999999998,711769320.6,201570759.84849903,298323718.3813644,6431027.67,548248385.7814283,1582925.87,620614403.6196066,3474.0762000000004,3379843.73,11393797.27,723163117.8,105000000.0,146478736.8,30400567.21,31435495.39,25715669.93,775252.92,376210403.9,1800000.0,1800000.0,378010403.9,90000000.0,80167253.0,20715978.18,154269482.8,345152713.9,833283086.7084156,345152713.9,723163117.8,790225.2,45884030.75,255624067.0,23004863.1,416373936.774165,607704554.221848,50127392.43,731081423.9,45099202.77,50110000.0,1037661719.0,677504.26,1057049339.0,17392.43,90085921.27,-700971.26,39554744.72,11201616.39,1034044476.0,18710115.5,4243361.68,221734226.7,-174.865,21897998.68,133727110.0,223813031.3,4243361.68,255624067.0,218309104.3,233726068.3,82131882.69,0.68,8153076.398503065,1121444994.0,1121444994.0,72029624.47,0.68,67509126.15,-131212.63,60959021.44,60959021.44,60959021.44,17392.43,11198406.19,33953900.67,923901088.3,60959021.44,2899195.19,6378.01,198691321.60569102,29159398.476572428,11070603.03,4526876.33,31194003.21673058,1053953260.0,0.0,0.20579523809276137,0.009804260970559173,0.2079072403335053,0.07426097439007709
667,27453620.64,100000.0,254302056.2,3286403.44,162262859.0,9948516.52,4058487.9,461411943.7,201570759.84849903,298323718.3813644,507857876.4,657231886.1,58898.2,620614403.6196066,3616.4440000000013,28139267.5,1252230214.0,1713642158.0,448002768.0,272874750.8,1464972.0,1580272.29,22127224.48,491557132.7,1319515995.0,13389246.6,296198751.5,1615714747.0,273335353.0,517851493.9,31196425.65,-758336226.3,64047046.23,33880364.75,97927410.98,1713642158.0,1070615485.0,-77652498.17,896571536.3,209152091.5,416373936.774165,607704554.221848,101543450.4,384146118.4,44897841.47,641083156.3085488,446856434.9,22810917.143630523,708288441.8,20448234.7079621,-1461415.73,-37213.70662471447,15414367.33,31130678.34,499136350.4,261432007.0,179195948.5,872518768.3,40644822.0,-132961009.0,18622098.87,17160683.14,162517119.2,1841303922.0,54678023.11,1974264931.0,34797156.07,0.07,8153076.398503065,406304130.3,406304130.3,33680344.0,0.07,-15950807.39,21393118.03,17961831.09,25846779.46,17961831.09,-1324.8777000000007,97158564.37,944218.9488999994,260737884.9,25846779.46,8136400.37,199768.07,198691321.60569102,7884948.37,7833564.54,49830919.46,7884948.37,422223123.7,0.0,0.5913907399358895,0.35166592719476675,0.021561029478830113,1.9279353366680523
668,708692254.1,486160.11,196482907.7,52115656.41,116772085.3,167618548.5,24267703.02,1269783459.0,62065000.0,454658644.4,459748448.4,24940023.49,76176215.02,745138445.3,34858978.44,3657942.58,2031319665.0,3301103124.0,115967313.0,65093160.65,15129067.15,18914419.21,69427597.13,145164882.1,435795176.0,8325646.01,773036939.7,1208832116.0,1244198401.0,39057584.54,2092718.09,805119784.7,2094211005.0,-1939996.5,2092271008.0,3301103124.0,63052412.23,54008299.59,1065052290.0,99477605.97,416373936.774165,298571999.3,902351329.1,1227458374.0,504610704.3,37487158.63,1527953294.0,23972470.91,2145000648.0,2654026.3,477994298.5,3524521.92,120026400.8,104238920.7,2045523042.0,593074883.5,848343029.5,1334093007.0,7273348.79,320983871.0,223601048.1,701595346.6,95296835.04,1822368211.0,193427562.6,1501384340.0,133895734.4,0.28,1045738.35,1672660686.0,1672660686.0,464707172.4,0.28,444039369.1,47669724.66,357985961.6,408111231.6,351933633.9,149965457.2,40097588.41,194312612.2,950813304.0,402058904.0,12709989.69,1632470.95,198691321.60569102,50125270.05,62648268.45,22300274.32,50125270.05,1379498953.0,0.0,0.05126319782214142,0.09196220384849099,0.1320056166364032,0.05546519203564262
669,1951053457.0,1580936.63,439321785.5,918730777.5,595751826.8,2025899146.0,858466615.6,6792263337.0,3387937619.0,1104372502.0,6016779351.0,773441471.7,840097064.6,1181845922.0,45317074.96,10492707.18,13360309078.0,20152572415.0,3038734689.0,834687484.3,465342048.0,161543489.6,240712652.7,451899359.1,5538124914.0,11100000.0,3182622948.0,8720747861.0,1417556338.0,6114247854.0,207962517.5,2278304303.0,10722215531.0,709609023.3,11431824554.0,20152572415.0,93481045.352178,-2071608787.0,7759222587.0,582461120.6,32460000.0,1990217824.0,1758231490.0,3859811577.0,755453768.5,1577619690.0,6311254813.0,22810917.143630523,6358482167.0,129292910.6,324963519.0,917878.08,171840667.2,380945927.5,5776021047.0,47227354.85,3829840277.0,6588543352.0,1318890.17,1813193307.0,1556110861.0,1881074380.0,947878059.5,8782682587.0,988915034.2,6969489280.0,1109122087.0,0.27,27031134.33,5985348566.0,5985348566.0,610701304.7,0.27,590685426.6,58368020.42,1040474897.0,1140019420.0,381353233.8,660214260.1,298387810.6,423094009.1,4118032621.0,473424676.6,47814584.37,7972095.12,198691321.60569102,99544522.51,137276628.1,27987973.31,92071442.85,6054819132.0,0.0,0.12288797458030594,0.08771035474356785,0.2982656951717654,0.05911811253904545
670,10129339421.0,288854280.0,2409933232.0,766012793.6,457765275.4,2163813686.0,6248201125.0,22491544220.0,3007583252.0,2926126688.0,2654456768.0,118159793.1,1980381661.0,581056299.4,78475426.49,134744126.1,12787436929.0,35278981149.0,1153929792.0,2411299340.0,1499218497.0,160763728.2,592205641.4,561101196.4,6782725106.0,99724552.76,1516885818.0,8299610925.0,2626538616.0,11986427559.0,1062084318.0,8040343510.0,25002556734.0,1976813491.0,26979370225.0,35278981149.0,582494334.1,-8351648397.0,1071977332.0,994137079.7,10026926240.0,1149869847.0,12569688961.0,16112000206.0,3461993694.0,675697635.3,20862855255.0,8169713.99,23436366474.0,237628372.4,483155988.0,11549274.06,1510302062.0,918832464.7,22442229394.0,2565341504.0,20921337358.0,1782000000.0,69009319.57,7829118032.0,8383710963.0,8866866951.0,628018809.5,11112444830.0,1357933432.0,3283326799.0,1228556449.0,1.5332,63698095.17,18529714923.0,18529714923.0,3895951079.0,1.5332,3595454932.0,114638796.7,2564352838.0,2747901186.0,2906717294.0,1603010776.0,-30386168.99,975156940.0,13926139057.0,3090305459.0,323516832.1,9497234.86,198691321.60569102,183548348.5,805645619.8,309993381.7,183588165.3,16537621906.0,0.0,0.10720915008831705,0.02035277217617386,0.09620565243696727,0.10031156654666479
671,71008937.31,200000.0,173495745.9,44711519.83,42596992.12,330529690.7,78310000.0,741141078.2,269107666.0,34784010.28,65283128.05,548248385.7814283,113246156.8,1149177955.0,21813394.4,11163909.84,1928324296.0,2669465375.0,91000915.61,46305735.23,11474835.61,8181086.48,3354025.24,362698660.4,527001322.2,2730000.0,8555884.96,535557207.1,434237786.0,1207437499.0,47364712.28,291586383.6,1979958798.0,153949369.6,2133908167.0,2669465375.0,28595150.85,-243030707.4,175971165.3,61851813.57,37209441.0,191692666.0,408943709.9,378045309.4,96169187.15,333000000.0,611726467.6,22810917.143630523,639922733.5,8950769.07,-186123982.3,509134.61,42470274.19,19825652.6,578070919.9,28196265.86,651974417.3,181494025.9,66992940.83,-5454223.09,252610706.9,66486724.6,88507316.66,224460606.3,61386149.17,229914829.4,64956842.11,0.19,909515.61,632532576.6,632532576.6,48284964.65,0.19,32110814.93,38577270.99,82594691.5,51819393.16,80914680.77,9860284.68,3417404.42,111336293.7,388556027.6,50139382.43,3438207.55,6753304.34,198691321.60569102,-30775298.34,-1854417.78,22927454.06,-30775298.34,610282046.4,0.0,0.062478975450210035,0.05747487674472824,0.4459740532838272,0.4572743609678321
672,115496033.5,4738695.0,102843171.9,1810808.3,7809535.95,13916335.7,5465010.21,252079590.5,201570759.84849903,298323718.3813644,12055901.99,152195202.5,8487057.06,620614403.6196066,5161.160500000001,2862402.75,183257318.2,435336908.8,38000000.0,27021931.03,46172678.09,7660758.93,6685978.23,17808546.92,157966585.6,5701694.92,90735738.95,248702324.5,60000000.0,6173967.53,10236343.74,110224273.0,186634584.3,833283086.7084156,186634584.3,435336908.8,690000.0,-79936946.52,105558544.0,37536097.88,416373936.774165,607704554.221848,1264.34,53156324.08,62300557.42,641083156.3085488,214075155.3,12511561.86,241932771.8,20448234.7079621,29364359.48,-37213.70662471447,35007526.97,5103335.91,204396673.9,15346054.61,79938210.86,28000000.0,1264.34,71765208.12,81449823.36,110814182.8,79938210.86,105558544.0,53932265.45,33793335.91,49807850.3,0.65,8153076.398503065,201871275.5,201871275.5,45547297.4,0.65,26877126.32,4670856.31,38955976.64,38955976.64,38955976.64,-1638.0308000000002,989215.41,55105923.04,61094229.7,38955976.64,3326074.4,225160.86,198691321.60569102,29159398.476572428,6591320.76,18895331.94,31194003.21673058,174994149.2,0.0,0.10719602874791247,0.030980437307557434,0.05520611832317301,0.4850432095340737
673,478939949.8,42432756.733136415,125716716.8,55377397.02,21932061.01,142231256.0,780.2547999999998,1079481038.0,201570759.84849903,4884433.09,56864171.19,68849020.1,5295480.16,620614403.6196066,3279.6439,4249.9677999999985,135893104.5,1215374143.0,671190917.4127014,216172316.7,237150431.7,4785377.51,1104792.35,7770323.83,499614131.9,38926257.39793594,33412.08,499647544.0,303240000.0,86051962.24,41741644.29,277765249.1,708798855.6,6927743.15,715726598.7,1215374143.0,51581196.65,-20001919.63,1432757292.4383233,169791799.8,416373936.774165,607704554.221848,176840.41,521099744.7,112915610.6,641083156.3085488,873245177.2,22810917.143630523,970681686.4,20448234.7079621,75875785.17,47158.26,41117998.35,17070056.58,800889886.6,97436509.16,20178760.04,5310000.0,176840.41,-73961253.23,376090602.4,451966387.6,20178760.04,5800.0,125756533.0,73961253.23,61127176.32,0.1809,-4499157.43,650567189.3,650567189.3,68115797.88,0.1809,65861696.81,4342280.31,54842444.53,57763651.56,54842444.53,-4499157.43,-18513582.59,7016574.08,512253587.4,57763651.56,13980299.52,144789.8,198691321.60569102,2921207.03,10352146.32,2398890.87,2921207.03,580206335.0,0.0,0.20025577948132517,0.020317226739465895,0.13175892025256677,0.041529418677907416
674,975584423.8,58372031.36,327774450.1,4430759.94,6559819.38,91973665.71,400143756.2,1870526611.0,35120000.0,24154491.14,15312613.48,207976492.0,73420624.56,232270093.0,5313973.55,4364127.57,598363833.2,2468890444.0,671190917.4127014,94513758.52,7409567.63,35078132.42,19736175.77,5101085.72,164717328.1,38926257.39793594,35183405.36,199900733.5,453264857.0,873321119.4,132035158.2,800696354.5,2259317489.0,9672221.31,2268989710.0,2468890444.0,93481045.352178,-779186094.1,15633734.16,202517085.8,416373936.774165,427000000.0,2336347.14,374911678.9,82788154.92,641083156.3085488,796472911.3,55594969.99,927453907.4,2303013.81,-658056223.6,12819.4,137839062.6,67022638.75,724936821.6,75386026.09,781522441.2,30011130.14,33333.33,-81400034.73,1630034860.0,971978636.4,138742905.5,15633734.16,129397925.2,97033768.89,155030031.5,0.6151,-345508.86,825326372.8,825326372.8,326282553.9,0.6151,262622304.0,7152183.79,275992146.9,273144133.1,275992146.9,1957504.95,-42248510.19,77824880.14,357317230.4,273144133.1,9585758.12,88477.51,198691321.60569102,-2848013.73,53138420.75,63748727.37,-2848013.73,564661573.7,0.0,0.05052788768905678,0.0035069372129878777,0.04916993170219057,0.23338860200471936
675,234942741.6,5100000.0,163939556.0,29971926.97,13289141.38,113568067.9,117784206.5,678595640.4,6000000.0,20400664.77,2096426749.0,187396605.4,47191679.22,620614403.6196066,445893989.9,77.6,2914078571.0,3592674211.0,671190917.4127014,583341359.6,932753645.8,142409472.6,1711412.57,112585414.9,1773488300.0,78938103.92,138419444.9,1911907745.0,832568441.0,1842655.44,90066131.27,751491550.6,1675968778.0,4797687.96,1680766466.0,3592674211.0,29262327.0,-468170205.1,1432757292.4383233,560334743.9,4900000.0,14280000.0,187430.0,599801014.3,389998062.9,641083156.3085488,2128518653.0,22810917.143630523,2209016657.0,139020.0,-17561824.19,-37213.70662471447,34183694.18,38964036.04,1648681913.0,80498004.07,468357635.1,67000000.0,48410.0,-109726363.0,249138389.4,231576565.2,454077635.1,25500000.0,624699142.0,135226363.0,309523467.3,0.5,3051449.44,2102615284.0,2102615284.0,415477845.1,0.5,404536842.3,3966439.02,415407801.6,415305489.6,415407801.6,3051449.44,1921598.95,186064972.7,1182974959.0,415305489.6,16678454.04,12182795.08,198691321.60569102,-102312.04,172355.58,23123797.91,-102312.04,1701129891.0,0.0,0.8596302788743941,0.0195832990795029,0.16735749707006223,0.05567900855890829
676,1109789002.0,65948202.59,466714371.3,219864041.6,59012155.75,67554971.78,129616771.5,2120880077.0,286208504.3,170151788.2,311230117.3,1205452.93,51305810.1,1579976962.0,89933475.74,3328196.31,2502430678.0,4623310756.0,31394706.96,602937608.0,57220501.08,71384501.14,76567973.58,62988705.81,906493996.6,4545144.22,5891342.43,912385339.0,1042397394.0,1975551295.0,35052527.43,506077201.9,3563355145.0,147570271.9,3710925417.0,4623310756.0,48948468.22,-3249588017.0,50720342.69,1081238240.0,2822102594.0,3104793488.0,126292483.6,1883775171.0,1467227408.0,4946504.65,4843918448.0,65582906.59,4993416481.0,3411610.12,510208455.3,-408264.46,226350671.0,122262153.1,3912178241.0,83915126.37,3375880501.0,24983635.73,27677092.77,2678966497.0,595580545.8,1105789001.0,157587012.6,2875160754.0,334824991.3,196194257.1,422275246.2,0.29,395367.08,4656787281.0,4656787281.0,932911535.8,0.29,808896014.6,47978838.51,509800239.0,932060544.5,506016504.8,5094586.54,-13751130.32,1458942674.0,1895920308.0,921737092.6,41619916.77,3398804.07,198691321.60569102,422260305.6,11174443.27,127414325.4,415720587.8,3852985853.0,0.0,0.2842865160263373,0.027824371773755883,0.03185232984769087,0.1382328284528451
677,350406594.6,13061938.65,2242033.4,821353022.2,2357565.51,248041827.4,51348638.29,1511111620.0,66000000.0,45214692.64,222166992.2,548248385.7814283,24252292.0,620614403.6196066,1395978.9,733800.88,359763756.7,1870875377.0,74000000.0,9772279.47,513079581.6,12171207.29,2808406.93,747581678.9,1471588949.0,39641411.71,104686411.7,1576275361.0,156000000.0,48798505.83,17868177.7,-145435388.4,77231295.12,217368720.5,294600015.6,1870875377.0,1789214.0,-544740181.6,1077000000.0,-158153632.5,336000000.0,549800000.0,14079345.27,25136661493.0,622688773.6,13967033.3,25173523420.0,22810917.143630523,25818536276.0,20448234.7079621,148842971.7,-37213.70662471447,24838378.32,22514000.14,25976689909.0,645012856.4,558819526.9,544300000.0,112311.97,851736785.9,158064334.1,306907305.8,9019526.89,1420340000.0,192501264.1,568603214.1,87452853.91,-1.61,-5361184.99,21357135682.0,21357135682.0,-442342968.5,-1.61,-448210320.9,19058937.9,-250385277.6,-447890532.9,-250385277.6,-2062406.85,19616184.82,176436673.7,21499915357.0,-447890532.9,1103589.42,415613.65,198691321.60569102,-197505255.4,5547564.46,6282966.02,-197505255.4,21803583596.0,1.0,0.006466947471425043,0.0015601531209190223,0.16414527167754822,-0.014027905388665114
678,303314900.0,42432756.733136415,227450300.0,1892100.0,4576600.0,11466800.0,8277500.0,557857200.0,19077700.0,30554900.0,15167800.0,15989700.0,44667500.0,620614403.6196066,552400.0,3886300.0,129896400.0,687753500.0,671190917.4127014,968000.0,4309100.0,34310200.0,1357100.0,329900.0,41274300.0,5756000.0,5756000.0,47030300.0,50000000.0,9349800.0,46190000.0,536167800.0,641707600.0,-984400.0,640723300.0,687753500.0,93481045.352178,-7069900.0,1432757292.4383233,184697000.0,416373936.774165,1144041200.0,1169943800.0,36254700.0,36616500.0,1160291200.0,483550400.0,22810917.143630523,490783400.0,9605900.0,-2372900.0,-37213.70662471447,24676900.0,180000000.0,306086400.0,7233000.0,1177013700.0,1392120227.6258054,46700.0,-180000000.0,305102100.0,302729200.0,16135700.0,11265.1744,208538400.0,180000000.0,118669500.0,0.25,8153076.398503065,350996800.0,350996800.0,72144500.0,0.25,67316100.0,7263400.0,68656000.0,68442100.0,68656000.0,13791200.0,-3233500.0,20653700.0,152156000.0,68442100.0,1980500.0,11600.0,198691321.60569102,-213900.0,3702400.0,4840000.0,-213900.0,297489600.0,0.0,0.0017352110898631405,0.008203891605235174,0.02055508112111845,0.07071670799113411
679,152851000.1,750000.0,346264797.5,37880554.82,13410644.93,690.0053,32700000.0,590201402.5,201570759.84849903,50474710.9,15572035.55,19378731.53,7185464.5,830846453.4,18845758.29,24815683.9,1027363688.0,1617565090.0,80000000.0,82094408.55,39388313.78,10772025.29,16349698.92,30936646.91,278711902.7,8658922.3,8658922.3,287370825.0,380002637.0,801934264.2,9590926.33,131680653.6,1323255328.0,6938937.67,1330194265.0,1617565090.0,93481045.352178,-259441726.5,100000000.0,95423211.93,173023964.9,193440000.0,166749709.4,148526998.4,33652763.61,165940000.0,372096449.7,22810917.143630523,408576568.9,786142.13,15884161.46,625031.76,30046374.38,23746320.59,313153356.9,36480119.15,426191435.9,70000000.0,23567.24,179277644.3,136366838.6,152251000.1,57190253.04,273023964.9,100927220.6,93746320.59,93068961.06,0.21,-2575.22,378424503.4,378424503.4,79718762.89,0.21,70491230.3,12895571.09,69997717.47,72703736.09,69950870.92,2017733.45,947673.78,12168300.48,186589382.4,72654416.74,4281117.68,898355.22,198691321.60569102,2706018.62,7064346.15,10125887.81,2703545.82,309951006.5,0.0,0.1390955836469738,0.022722150223965284,1.1691014238143903e-06,0.1393705746236509
680,924432304.0,41563.85,36325489.98,7683947.57,8941249.63,5440700.2,955260093.7,1959469307.0,314130000.0,12473595.34,28266797.66,13676206.86,37998005.89,36689506.27,2365422.49,2239336.44,494751793.4,2454221101.0,671190917.4127014,23600417.29,149481118.6,24578590.96,12392642.07,1654115.42,372613455.5,7678761.11,59593925.92,432207381.5,117500000.0,1155338427.0,58750000.0,430694794.6,2014146971.0,7866748.43,2022013719.0,2454221101.0,93481045.352178,117650863.7,95000.0,68492472.98,416373936.774165,4219018832.0,4398816743.0,162314019.6,88752116.2,4397969134.0,553025799.8,5824490.88,613346149.0,797951.42,93010586.49,955568.28,54381432.82,94088318.42,544853676.0,54495858.32,4281165880.0,95000.0,49658.09,-94088318.42,829950586.1,922961172.6,35908699.82,95000.0,239406107.4,94183318.42,111741271.3,1.34,-12267456.28,494515188.2,494515188.2,187258505.7,1.34,172192589.0,2060.57,289880151.5,288070305.8,157206159.3,155259116.9,-20609835.36,182601061.2,199587097.3,155396313.7,4260061.16,241275.43,198691321.60569102,-1809845.69,31862192.08,15307192.18,-1809845.69,477581716.2,0.0,0.012044290362543555,0.00456309756833563,0.002776619251224638,0.09850421683458506
681,456191357.3,47155914.87,1325171509.0,231384122.6,145687784.9,289873464.8,26945938.26,2593322402.0,12139522.4,40627274.32,190789048.8,16562482.18,92559851.73,2404964644.0,18237604.19,28416596.25,3005259149.0,5598581550.0,524705000.0,401076584.1,144623229.7,22088851.59,152395714.9,1169989144.0,2479513444.0,9960000.0,129809684.6,2609323128.0,1230811208.0,1291362223.0,11669354.51,423009642.4,2956921537.0,32336885.37,2989258422.0,5598581550.0,107435000.0,-234687079.8,633776960.0,-35642260.95,276799956.4,429943666.9,284131561.1,915544725.7,504387207.8,641083156.3085488,1376502540.0,6630956.1,1567204463.0,20448234.7079621,124863777.7,-37213.70662471447,63807212.65,49194410.75,1602846724.0,184070966.8,518818640.8,483754387.3,160173.0,395193118.4,309358122.8,434221900.5,17010879.05,1035576916.0,119107577.8,640383798.0,168213962.8,0.16,8153076.398503065,1356148026.0,1356148026.0,210833150.7,0.16,201077214.4,53398395.44,180607250.5,183254072.8,180632166.1,7876664.53,23395162.61,58725549.15,841877947.9,183278988.4,17336458.17,191751.2,198691321.60569102,2646822.33,27554162.32,9947687.57,2646822.33,1162947476.0,0.0,0.15465743240820545,0.05617804588725409,0.1117768714666739,0.05427620294525807
682,1768294336.0,282423649.0,445223443.3,311364111.7,298639321.0,124026291.6,79994328.14570007,3237852219.0,21250000.0,20986510.68,838818685.5,419701556.8,185794055.0,532583711.7,1004014.84,30736257.68,3405213592.0,6643065811.0,1533499000.0,318702247.7,39776329.85,12486992.08,80547091.85,573512313.4,3742865417.0,62599302.59,297438758.4,4040304175.0,575732081.0,1122694585.0,77930283.37,718162053.9,2494519003.0,108242632.5,2602761636.0,6643065811.0,2116804999.0,234167438.4,2458389000.0,245673695.5,416373936.774165,21250000.0,462175523.8,1000332273.0,2682270186.0,44000000.0,1523101848.0,3400517.1,4151243282.0,144793199.8,757592836.3,-37213.70662471447,142234661.6,187462298.5,3905569586.0,2624740917.0,228008085.4,2840350000.0,3029513.23,277751702.5,893701499.8,1651294336.0,61758085.39,5422369000.0,80732465.03,5144617298.0,117243915.6,0.21,-3966799.58,1841061558.0,1841061558.0,179547592.8,0.21,154182697.4,16225836.41,122487521.8,132793687.4,122487521.8,-3178878.54,158735426.3,53207887.09,1314912509.0,132793687.4,23374407.65,1247338.81,198691321.60569102,10306165.52,46753905.39,26612234.15,10306165.52,1683699982.0,0.0,0.0984301401496422,0.09223377127824375,0.038305111910976936,0.20040285552007345
