iter	Passed	Remaining
1664	373284	187202
1665	373481	186965
1666	373679	186727
1667	373880	186492
1668	374093	186262
1669	374378	186068
1670	374601	185843
1671	374829	185621
1672	375082	185411
1673	375344	185205
1674	375597	184995
1675	375818	184770
1676	376036	184542
1677	376240	184308
1678	376885	184290
1679	377471	184242
1680	377785	184060
1681	378052	183856
1682	378430	183706
1683	378740	183522
1684	378963	183297
1685	379179	183067
1686	379406	182844
1687	379825	182712
1688	380076	182499
1689	380532	182385
1690	380820	182190
1691	381151	182015
1692	381524	181860
1693	381778	181649
1694	382152	181494
1695	382477	181315
1696	382698	181088
1697	382920	180861
1698	383137	180631
1699	383335	180393
1700	383528	180152
1701	383727	179914
1702	383932	179679
1703	384606	179663
1704	384829	179436
1705	385048	179207
1706	385271	178980
1707	385490	178751
1708	385758	178545
1709	386051	178351
1710	386291	178132
1711	386592	177941
1712	386926	177764
1713	387152	177539
1714	387419	177331
1715	387642	177104
1716	388032	176953
1717	388450	176814
1718	388663	176583
1719	388877	176351
1720	389085	176117
1721	389526	175988
1722	389906	175831
1723	390123	175600
1724	390356	175377
1725	390546	175135
1726	390738	174893
1727	390927	174650
1728	391177	174434
1729	391459	174233
1730	391712	174018
1731	391930	173788
1732	392150	173559
1733	392349	173321
1734	392538	173078
1735	392730	172837
1736	392924	172597
1737	393119	172357
1738	393631	172256
1739	393860	172030
1740	394106	171813
1741	394349	171594
1742	394544	171354
1743	394974	171215
1744	395225	171000
1745	395456	170775
1746	395665	170541
1747	396009	170365
1748	396341	170184
1749	396540	169946
1750	397226	169915
1751	397512	169714
1752	397731	169484
1753	397934	169246
1754	398154	169016
1755	398415	168804
1756	398628	168571
1757	398857	168346
1758	399135	168140
1759	399416	167936
1760	399634	167705
1761	399844	167471
1762	400043	167233
1763	400514	167108
1764	400757	166887
1765	401033	166680
1766	401245	166447
1767	401528	166243
1768	401940	166092
1769	402172	165867
1770	402397	165639
1771	402630	165414
1772	403016	165252
1773	403294	165046
1774	403675	164881
1775	403984	164687
1776	404269	164483
1777	404495	164255
1778	404743	164035
1779	404952	163801
1780	405254	163603
1781	405564	163409
1782	405856	163207
1783	406089	162981
1784	406282	162740
1785	406476	162499
1786	406673	162259
1787	406871	162020
1788	407071	161782
1789	407266	161541
1790	407867	161461
1791	408095	161234
1792	408312	161002
1793	408571	160786
1794	408807	160562
1795	409345	160456
1796	409630	160250
1797	409834	160013
1798	410035	159774
1799	410368	159587
1800	410918	159484
1801	411225	159287
1802	411477	159068
1803	411673	158827
1804	411876	158589
1805	412078	158351
1806	412297	158119
1807	412604	157921
1808	412891	157715
1809	413125	157489
1810	413342	157257
1811	413558	157024
1812	413759	156785
1813	413958	156546
1814	414443	156415
1815	414728	156208
1816	414984	155990
1817	415179	155749
1818	415510	155559
1819	415926	155401
1820	416125	155161
1821	416315	154918
1822	416528	154684
1823	416877	154500
1824	417156	154290
1825	417351	154049
1826	417560	153814
1827	417748	153570
1828	417948	153331
1829	418165	153099
1830	418364	152859
1831	418605	152635
1832	418859	152416
1833	419060	152177
1834	419290	151949
1835	419758	151808
1836	419975	151575
1837	420180	151338
1838	420387	151101
1839	420600	150867
1840	420803	150629
1841	421009	150393
1842	421218	150157
1843	421446	149928
1844	421655	149693
1845	421904	149471
1846	422115	149237
1847	422364	149015
1848	422590	148786
1849	422790	148548
1850	422998	148312
1851	423221	148081
1852	423434	147847
1853	423748	147649
1854	424139	147477
1855	424376	147251
1856	424609	147024
1857	424825	146791
1858	425025	146552
1859	425294	146337
1860	425479	146094
1861	425732	145873
1862	426147	145709
1863	426607	145559
1864	426902	145352
1865	427106	145115
1866	427301	144875
1867	427511	144639
1868	427730	144407
1869	428023	144200
1870	428240	143967
1871	428433	143726
1872	428630	143487
1873	428831	143248
1874	429026	143008
1875	429215	142766
1876	429409	142526
1877	429601	142285
1878	429791	142044
1879	429987	141804
1880	430178	141563
1881	430377	141324
1882	430694	141125
1883	430891	140885
1884	431086	140646
1885	431279	140405
1886	431474	140166
1887	431748	139952
1888	432080	139757
1889	432299	139525
1890	432506	139289
1891	432750	139065
1892	432959	138830
1893	433148	138589
1894	433351	138352
1895	433547	138113
1896	433744	137874
1897	433940	137635
1898	434154	137402
1899	434356	137165
1900	434556	136927
1901	434748	136687
1902	435102	136498
1903	435297	136259
1904	435494	136020
1905	435686	135780
1906	435888	135543
1907	436096	135308
1908	436305	135074
1909	436599	134865
1910	436877	134652
1911	437113	134426
1912	437521	134252
1913	437732	134018
1914	437927	133779
1915	438313	133598
1916	438526	133365
1917	438726	133127
1918	438924	132889
1919	439120	132651
1920	439485	132463
1921	440009	132323
1922	440200	132082
1923	440404	131846
1924	440597	131607
1925	440791	131367
1926	440984	131128
1927	441181	130889
1928	441374	130650
1929	441572	130412
1930	441760	130171
1931	441960	129934
1932	442147	129693
1933	442370	129463
1934	442587	129231
1935	442798	128997
1936	442990	128757
1937	443178	128517
1938	443371	128278
1939	443630	128058
1940	444033	127879
1941	444448	127704
1942	444758	127498
1943	444973	127266
1944	445195	127035
1945	445654	126871
1946	445896	126646
1947	446134	126420
1948	446385	126197
1949	446692	125990
1950	446989	125780
1951	447198	125545
1952	447416	125313
1953	447634	125081
1954	447916	124866
1955	448260	124669
1956	448665	124489
1957	448887	124257
1958	449089	124021
1959	449271	123778
1960	449467	123540
1961	449658	123300
1962	449851	123061
1963	450047	122823
1964	450238	122584
1965	450425	122343
1966	450617	122104
1967	450804	121863
1968	450998	121625
1969	451200	121388
1970	451386	121148
1971	451578	120909
1972	451783	120674
1973	451976	120435
1974	452170	120197
1975	452371	119960
1976	452592	119729
1977	452871	119514
1978	453126	119292
1979	453359	119064
1980	453564	118828
1981	453901	118628
1982	454224	118423
1983	454445	118192
1984	454685	117966
1985	454905	117734
1986	455095	117495
1987	455312	117263
1988	455731	117083
1989	455932	116847
1990	456126	116609
1991	456329	116373
1992	456524	116135
1993	456856	115932
1994	457173	115725
1995	457367	115487
1996	457584	115255
1997	457788	115019
1998	457975	114780
1999	458170	114542
2000	458395	114312
2001	458611	114080
2002	458823	113846
2003	459042	113615
2004	459255	113382
2005	459512	113160
2006	459724	112926
2007	459985	112705
2008	460210	112475
2009	460418	112241
2010	460641	112010
2011	460847	111776
2012	461045	111539
2013	461260	111307
2014	461476	111074
2015	461681	110840
2016	461898	110608
2017	462108	110374
2018	462302	110137
2019	462492	109899
2020	462796	109688
2021	463026	109459
2022	463218	109221
2023	463407	108983
2024	463661	108760
2025	463871	108526
2026	464153	108310
2027	464352	108074
2028	464595	107848
2029	464902	107637
2030	465264	107439
2031	465600	107234
2032	465832	107006
2033	466050	106774
2034	466246	106537
2035	466468	106307
2036	466801	106101
2037	467008	105867
2038	467207	105631
2039	467413	105397
2040	467657	105171
2041	467862	104936
2042	468058	104700
2043	468258	104464
2044	468443	104225
2045	468634	103988
2046	468931	103774
2047	469200	103554
2048	469451	103329
2049	469688	103102
2050	469902	102869
2051	470090	102631
2052	470313	102401
2053	470514	102166
2054	470762	101941
2055	471061	101727
2056	471253	101490
2057	471451	101254
2058	471643	101017
2059	471832	100779
2060	472044	100547
2061	472268	100316
2062	472473	100082
2063	472665	99846
2064	472858	99609
2065	473131	99389
2066	473355	99159
2067	473614	98936
2068	473861	98711
2069	474151	98495
2070	474346	98259
2071	474640	98043
2072	474973	97835
2073	475222	97610
2074	475458	97383
2075	475690	97154
2076	475930	96927
2077	476155	96697
2078	476365	96464
2079	476598	96236
2080	476789	95999
2081	476982	95763
2082	477179	95527
2083	477372	95291
2084	477614	95064
2085	478048	94876
2086	478348	94661
2087	478586	94433
2088	478842	94209
2089	479065	93979
2090	479375	93765
2091	479793	93573
2092	480100	93359
2093	480333	93130
2094	480529	92894
2095	480783	92670
2096	481058	92449
2097	481266	92215
2098	481464	91980
2099	481713	91754
2100	482077	91551
2101	482406	91340
2102	482640	91111
2103	482930	90893
2104	483173	90666
2105	483419	90440
2106	483625	90206
2107	483838	89973
2108	484056	89742
2109	484382	89530
2110	484729	89322
2111	484958	89092
2112	485174	88860
2113	485397	88629
2114	485612	88397
2115	485898	88178
2116	486204	87962
2117	486425	87731
2118	486649	87500
2119	486865	87268
2120	487094	87038
2121	487389	86820
2122	487688	86603
2123	487951	86379
2124	488291	86169
2125	488544	85943
2126	488783	85715
2127	489013	85485
2128	489245	85256
2129	489444	85020
2130	489732	84801
2131	489964	84571
2132	490188	84340
2133	490428	84112
2134	490622	83876
2135	490926	83659
2136	491250	83445
2137	491901	83287
2138	492560	83129
2139	492916	82920
2140	493321	82719
2141	493526	82484
2142	493777	82257
2143	494012	82028
2144	494259	81800
2145	494467	81566
2146	494658	81329
2147	494858	81094
2148	495051	80857
2149	495306	80631
2150	495554	80403
2151	495755	80168
2152	495989	79938
2153	496356	79730
2154	496779	79530
2155	497246	79338
2156	497707	79143
2157	498088	78937
2158	498509	78736
2159	499007	78547
2160	499559	78366
2161	500073	78179
2162	500616	77997
2163	501063	77799
2164	501573	77610
2165	501886	77391
2166	502123	77160
2167	502342	76926
2168	502562	76693
2169	502888	76476
2170	503213	76258
2171	503457	76028
2172	503686	75796
2173	503979	75573
2174	504333	75360
2175	504651	75141
2176	504878	74908
2177	505148	74682
2178	505352	74446
2179	505571	74212
2180	505796	73979
2181	506019	73746
2182	506336	73526
2183	506731	73318
2184	507194	73119
2185	507557	72906
2186	507792	72674
2187	508075	72449
2188	508310	72217
2189	508751	72015
2190	509008	71786
2191	509205	71548
2192	509411	71312
2193	509606	71075
2194	509803	70838
2195	509997	70600
2196	510193	70363
2197	510388	70126
2198	510579	69888
2199	510768	69650
2200	510971	69414
2201	511210	69182
2202	511450	68951
2203	511700	68722
2204	511949	68492
2205	512362	68284
2206	512588	68050
2207	512798	67815
2208	512992	67578
2209	513182	67340
2210	513517	67121
2211	513767	66891
2212	513975	66656
2213	514184	66421
2214	514418	66189
2215	514758	65970
2216	515102	65752
2217	515336	65520
2218	515530	65283
2219	515722	65046
2220	515936	64811
2221	516143	64575
2222	516340	64339
2223	516535	64102
2224	516728	63865
2225	516935	63630
2226	517161	63397
2227	517392	63164
2228	517614	62931
2229	517806	62694
2230	518025	62460
2231	518353	62239
2232	518635	62013
2233	518870	61781
2234	519104	61549
2235	519451	61330
2236	519720	61102
2237	519948	60869
2238	520147	60633
2239	520357	60398
2240	520605	60168
2241	520805	59932
2242	521136	59711
2243	521457	59488
2244	521655	59252
2245	521871	59018
2246	522160	58792
2247	522367	58557
2248	522630	58328
2249	522839	58093
2250	523093	57863
2251	523302	57628
2252	523517	57394
2253	523710	57157
2254	524095	56941
2255	524323	56708
2256	524530	56473
2257	524724	56237
2258	524926	56001
2259	525128	55765
2260	525319	55529
2261	525508	55292
2262	525710	55056
2263	525931	54823
2264	526143	54588
2265	526354	54354
2266	526556	54118
2267	526762	53884
2268	526987	53650
2269	527195	53416
2270	527407	53182
2271	527638	52949
2272	527857	52716
2273	528056	52480
2274	528253	52244
2275	528446	52008
2276	528637	51772
2277	528833	51536
2278	529042	51302
2279	529292	51072
2280	529510	50838
2281	529721	50604
2282	529918	50368
2283	530121	50134
2284	530321	49898
2285	530527	49664
2286	530726	49429
2287	530918	49193
2288	531119	48958
2289	531318	48723
2290	531511	48487
2291	531705	48252
2292	531895	48016
2293	532146	47786
2294	532379	47554
2295	532606	47322
2296	532852	47091
2297	533078	46858
2298	533285	46624
2299	533503	46391
2300	533743	46160
2301	533951	45926
2302	534158	45692
2303	534375	45459
2304	534566	45223
2305	534754	44988
2306	534947	44752
2307	535142	44517
2308	535333	44282
2309	535528	44047
2310	535718	43812
2311	535923	43578
2312	536119	43343
2313	536316	43109
2314	536512	42874
2315	536702	42639
2316	536893	42404
2317	537097	42170
2318	537297	41936
2319	537491	41701
2320	537705	41468
2321	537900	41234
2322	538092	40999
2323	538284	40765
2324	538475	40530
2325	538664	40295
2326	538857	40061
2327	539051	39826
2328	539238	39591
2329	539434	39357
2330	539647	39125
2331	539871	38892
2332	540121	38662
2333	540374	38432
2334	540611	38201
2335	540817	37968
2336	541238	37750
2337	541460	37517
2338	541662	37284
2339	541850	37049
2340	542039	36815
2341	542241	36581
2342	542435	36347
2343	542641	36114
2344	542841	35880
2345	543035	35646
2346	543269	35415
2347	543495	35183
2348	543901	34963
2349	544155	34733
2350	544400	34502
2351	544638	34271
2352	544883	34040
2353	545148	33811
2354	545354	33578
2355	545580	33346
2356	545776	33112
2357	545971	32878
2358	546172	32645
2359	546370	32411
2360	546577	32178
2361	546767	31944
2362	546961	31711
2363	547160	31477
2364	547353	31244
2365	547591	31013
2366	547829	30782
2367	548016	30548
2368	548228	30315
2369	548432	30082
2370	548644	29850
2371	548882	29619
2372	549191	29392
2373	549486	29163
2374	549704	28931
2375	549917	28699
2376	550142	28467
2377	550438	28239
2378	550745	28011
2379	551053	27784
2380	551300	27553
2381	551531	27321
2382	551735	27088
2383	551944	26856
2384	552138	26623
2385	552328	26389
2386	552562	26158
2387	552919	25932
2388	553132	25700
2389	553351	25468
2390	553561	25235
2391	553754	25002
2392	553954	24769
2393	554149	24536
2394	554351	24303
2395	554674	24076
2396	555135	23854
2397	555401	23624
2398	555639	23392
2399	555860	23160
2400	556067	22928
2401	556384	22700
2402	556596	22467
2403	556808	22235
2404	557155	22008
2405	557407	21777
2406	557636	21545
2407	557850	21313
2408	558117	21082
2409	558332	20850
2410	558535	20617
2411	558744	20385
2412	559147	20159
2413	559441	19930
2414	559656	19698
2415	559854	19465
2416	560082	19233
2417	560324	19001
2418	560517	18768
2419	560707	18535
2420	560951	18304
2421	561147	18071
2422	561332	17838
2423	561535	17605
2424	561755	17373
2425	561975	17141
2426	562191	16909
2427	562392	16677
2428	562604	16445
2429	562874	16214
2430	563118	15983
2431	563356	15751
2432	563617	15520
2433	563858	15289
2434	564069	15057
2435	564274	14824
2436	564478	14592
2437	564668	14359
2438	564868	14127
2439	565060	13894
2440	565261	13662
2441	565468	13430
2442	565663	13198
2443	565852	12965
2444	566049	12733
2445	566294	12501
2446	566535	12270
2447	566759	12039
2448	567015	11807
2449	567263	11576
2450	567539	11346
2451	567825	11115
2452	568065	10884
2453	568511	10656
2454	568822	10426
2455	569134	10196
2456	569472	9966
2457	569885	9737
2458	570113	9505
2459	570337	9273
2460	570571	9041
2461	570813	8810
2462	571110	8579
2463	571333	8347
2464	571537	8115
2465	571742	7882
2466	571941	7650
2467	572238	7419
2468	572530	7188
2469	572770	6956
2470	572980	6724
2471	573218	6492
2472	573526	6261
2473	573849	6030
2474	574076	5798
2475	574352	5567
2476	574617	5335
2477	574950	5104
2478	575168	4872
2479	575394	4640
2480	575624	4408
2481	576021	4177
2482	576291	3945
2483	576544	3713
2484	576806	3481
2485	577147	3250
2486	577430	3018
2487	577781	2786
2488	578030	2554
2489	578282	2322
2490	578507	2090
2491	578707	1857
2492	578911	1625
2493	579105	1393
2494	579317	1160
2495	579641	928
2496	579976	696
2497	580214	464
2498	580446	232
2499	580638	0
